source_strategy,source_asin,source_parent_asin,product_name,category,marketplace,target_price,cost,shipping,fba_fee,referral_fee_rate,est_monthly_sales,avg_review_count,avg_rating,top10_review_share,keyword_search_volume,keyword_cpc,seasonality_score,differentiation_score,compliance_risk,fragile_risk,oversize_risk,notes,listing_url,market_data_completeness,profit_data_confidence,evidence_confidence,evidence_grade,profit_estimate_status,opportunity_score,recommendation,gross_profit_per_unit,gross_margin,monthly_gross_profit,demand_score,competition_score,profitability_score,risk_score,risk_control_score,key_flags,brand_moat_reason,hard_stop_reason,archive_key,archive_first_seen,archive_last_seen,archive_seen_count,archive_best_score,archive_latest_score,archive_best_recommendation,archive_latest_recommendation,archive_status,archive_last_run_id,research_status,archive_notes
category:Tune-Up Kits,B07C1LLD7Q,B07C1LLD7Q,Powtol 20 853 33S SV541 Carburetor for Kohler Courage 20HP 18HP 19HP Engine | Fits SV600 SV590 SV540S SV540 SV530 SV601 SV610 SV620 SV591 SV470 SV Series Lawn Mower Tractor,"['Patio, Lawn & Garden', 'lawn-garden']",US,19.99,5.6,1.6,4.87,0.15,514.0,1236.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B07C1LLD7Q; parent B07C1LLD7Q; brand Powtol,https://www.amazon.com/dp/B07C1LLD7Q,0.0,0.0,35.0,D,estimated_or_unverified,32.9,Reject,4.92,0.2462,2529.65,87.3,18.3,4.4,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Tune-Up Kits,B074KH9XG4,B074KH9XG4,Oriental Power Carburetor For Kohler CV12.5 CV13S CV13T CV14 CV14S CV15S New,"['Patio, Lawn & Garden', 'lawn-garden']",US,15.99,4.48,1.28,4.45,0.15,499.0,983.0,4.1,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B074KH9XG4; parent B074KH9XG4; brand Oriental Power,https://www.amazon.com/dp/B074KH9XG4,0.0,0.0,35.0,D,estimated_or_unverified,32.7,Reject,3.38,0.2115,1687.37,87.1,20.3,2.0,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Wastebaskets,B0CWS6LQDB,B0D3HL8227,"Lysam Bathroom Trash Can 3 Pack, 1.8 Gallon Small Trash Can with Trash Bags | Garbage Can for Bedroom Living Room, Open-Top|Sturdy Bin Indoor, Round Waste Basket for Office|Studio, Compact Spaces (White)","['Home & Kitchen', 'home-garden']",US,19.99,5.6,1.6,9.07,0.15,4766.0,1578.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B0CWS6LQDB; parent B0D3HL8227; brand Lysam,https://www.amazon.com/dp/B0CWS6LQDB,0.0,0.0,35.0,D,estimated_or_unverified,32.6,Reject,0.72,0.0361,3438.67,87.3,14.3,7.0,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Cereal Containers,B0DNN82Q7Q,B0GGMQH6RG,"Shazo 2 Pack (15.4 Oz Cereal Capacity) Small Airtight Cereal Containers Storage with Lids, Perfect Space Saving BPA-Free Plastic Container, Pantry Organization and Canister for Rice, Sugar & Flour","['Kitchen & Dining', 'kitchen']",US,15.99,4.48,1.28,6.59,0.15,1293.0,1983.0,4.1,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B0DNN82Q7Q; parent B0GGMQH6RG; brand Shazo,https://www.amazon.com/dp/B0DNN82Q7Q,0.0,0.0,35.0,D,estimated_or_unverified,32.6,Reject,1.24,0.0776,1605.26,87.3,20.3,1.7,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Bushings,B0C61PDPXD,B0C61PDPXD,LIZEWEI 738-0919 Steering Shaft with Bushing & 617-04094 Steering Gear Kit for MTD/Troy-Bilt/Craftsman Lawn Mower - Contain 948-0389 731-1309 941-0656A 741-0656A 738-0919A 738-0919B,"['Patio, Lawn & Garden', 'lawn-garden']",US,34.99,9.8,2.8,11.85,0.15,264.0,287.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,45.0,Imported from Sorftime; ASIN B0C61PDPXD; parent B0C61PDPXD; brand LIZEWEI,https://www.amazon.com/dp/B0C61PDPXD,0.0,0.0,35.0,D,estimated_or_unverified,32.3,Reject,5.29,0.1512,1396.96,48.0,40.8,1.7,27.0,73.0,gross margin below 35%; unit profit below $8; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Tune-Up Kits,B07Q5MYW33,B07Q5MYW33,GX160 GX200 Carburetor with 17210-ZE1-517 Air Filter Tune Up Kit for Honda GX120 GX140 GX 160 GX168 GX200 5HP 5.5HP 6.5HP Engine,"['Patio, Lawn & Garden', 'lawn-garden']",US,19.77,5.54,1.58,5.76,0.15,760.0,1232.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B07Q5MYW33; parent B07Q5MYW33; brand LEIMO KPARTS,https://www.amazon.com/dp/B07Q5MYW33,0.0,0.0,35.0,D,estimated_or_unverified,32.2,Reject,3.92,0.1985,2982.62,87.3,14.3,5.7,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Tune-Up Kits,B0C7C1C5BT,B0C7C1C5BT,YzusGomumu 799584 Carburetor Kit Spark Plug & Air Filter Fit for B&S Carb | Compatible with B&S Carb 594057 592361 594529 Troy Bilt TB110 TB200 103M02 09P702 9P702 550EX 625EX 675EX 725 lc121p 163cc,"['Patio, Lawn & Garden', 'lawn-garden']",US,17.99,5.04,1.44,4.47,0.15,691.0,877.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B0C7C1C5BT; parent B0C7C1C5BT; brand YzusGomumu,https://www.amazon.com/dp/B0C7C1C5BT,0.0,0.0,35.0,D,estimated_or_unverified,32.2,Reject,4.34,0.2413,2999.98,87.3,14.3,5.7,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Pull Cords,B0DM25NZWW,B0DM22GC8G,Automost GCV160 Pull Start Assembly with Sticker Recoil Starter for Honda GCV135 GCV160 Lawn Mower Pressure Washer Engine Parts Pull Cord Replacement (Black),"['Patio, Lawn & Garden', 'lawn-garden']",US,17.99,5.04,1.44,4.9,0.15,253.0,244.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B0DM25NZWW; parent B0DM22GC8G; brand Automost,https://www.amazon.com/dp/B0DM25NZWW,0.0,0.0,35.0,D,estimated_or_unverified,32.0,Reject,3.91,0.2174,989.61,46.1,40.8,0.0,22.0,78.0,gross margin below 35%; unit profit below $8; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Grass Catchers,B09FSVNJZ1,B09FSVTGC6,"532426129 Chute Deflector Compatible with Husqvarna/Craftsman 917 Models Types 22“ Lawn Mowers 917370413, 917370415, for Husqvarna HU700F, HU800AWD, HU775BBC, HU775H - Replaces 419942X428 419942X418","['Patio, Lawn & Garden', 'lawn-garden']",US,12.69,3.55,1.02,8.41,0.15,449.0,551.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B09FSVNJZ1; parent B09FSVTGC6; brand DECKMAN,https://www.amazon.com/dp/B09FSVNJZ1,0.0,0.0,35.0,D,estimated_or_unverified,31.9,Reject,-2.19,-0.1729,-984.88,78.8,24.3,0.0,22.0,78.0,negative unit profit; gross margin below 35%; unit profit below $8; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Pod Stands,B091T3FSW6,B0B5K2GFNS,"Rotating Coffee Pod Holder for Nespresso Original, Holds 40 Pods, Black | Smooth 360° Rotating Carousel for Easy Access, Space Saving, Sturdy Steel Construction, No Assembly Required","['Kitchen & Dining', 'kitchen']",US,18.99,5.32,1.52,6.58,0.15,435.0,633.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B091T3FSW6; parent B0B5K2GFNS; brand ZECENN,https://www.amazon.com/dp/B091T3FSW6,0.0,0.0,35.0,D,estimated_or_unverified,31.7,Reject,2.72,0.1433,1183.85,76.5,24.3,0.5,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Pod Baskets,B0CFZDJCZD,B0GRY5DZ7Z,"AIYICIII Coffee Pod Holder,K Cup Holders for Counter,Coffee Bar Accessories & Decor,Large Capacity Keurig K-cup Organizer, Nespresso Vertuo Station Organizer,Metal Pods Storage (Black)","['Kitchen & Dining', 'kitchen']",US,23.99,6.72,1.92,7.93,0.15,316.0,332.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,65.0,Imported from Sorftime; ASIN B0CFZDJCZD; parent B0GRY5DZ7Z; brand AIYICIII,https://www.amazon.com/dp/B0CFZDJCZD,0.0,0.0,35.0,D,estimated_or_unverified,31.6,Reject,3.82,0.1593,1207.59,56.6,36.8,0.6,31.0,69.0,hard oversize/logistics risk; gross margin below 35%; unit profit below $8; oversize risk; evidence confidence below supplier-validation threshold; landed cost still estimated,,hard oversize/logistics risk,,,,,,,,,,,,
category:Covers,B08SKY5K8S,B0B2MR84ZX,"Riding Lawn Mower Seat Cover Compatible with John Deere Tractor Seat Cover for Cub Cadet,Craftsman (Medium)","['Patio, Lawn & Garden', 'lawn-garden']",US,17.99,5.04,1.44,4.9,0.15,585.0,1677.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B08SKY5K8S; parent B0B2MR84ZX; brand BeadChica,https://www.amazon.com/dp/B08SKY5K8S,0.0,0.0,35.0,D,estimated_or_unverified,31.5,Reject,3.91,0.2174,2288.23,87.3,14.3,3.7,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Grass Catchers,B01H3VFK2G,B01H3VFK2G,964-04117A 664-04117A Lawnmower Grass Bag for MTD Troy Bilt 21“ Lawn Mower 964-04117B 664-04011 664-04027 664-04034 Fit TB110 TB210 TB260 TB130 TB230 TB280ES TB280 (Without Catcher Frame),"['Patio, Lawn & Garden', 'lawn-garden']",US,25.55,7.15,2.04,5.77,0.15,245.0,498.0,4.1,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B01H3VFK2G; parent B01H3VFK2G; brand RO6G,https://www.amazon.com/dp/B01H3VFK2G,0.0,0.0,35.0,D,estimated_or_unverified,31.2,Reject,6.76,0.2645,1655.59,44.8,30.3,7.3,22.0,78.0,gross margin below 35%; unit profit below $8; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Pulleys,B08TR592K5,B0GWXQ12YN,532196104 Idler Pulley for Husqvarna/Craftsman 48' 54' Z254F Deck | Replace 196104 197380 Husqvarna 532197380 for RZ5424 YTH2348 YTH24V48 LGT2654 Z248F RZ4623 Z246 YTH24K48 RZ5426 MZ54 Tractors,"['Patio, Lawn & Garden', 'lawn-garden']",US,16.99,4.76,1.36,6.28,0.15,821.0,875.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B08TR592K5; parent B0GWXQ12YN; brand NICHEFLAG,https://www.amazon.com/dp/B08TR592K5,0.0,0.0,35.0,D,estimated_or_unverified,30.9,Reject,2.04,0.1202,1676.07,87.3,14.3,1.9,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Pulleys,B08R88QQVG,B0C4FN46FT,"Sutmorly 532196106 Idler Pulley for Craftsman Mower - Flat Idler Pulley Fit for Craftsman Husq Ariens Sears Poulan Riding Lawn Mower Tractor with 42“ 46“ 48“ 54“ Deck, Replace AYP 197379, 196106","['Patio, Lawn & Garden', 'lawn-garden']",US,15.03,4.21,1.2,5.88,0.15,410.0,604.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B08R88QQVG; parent B0C4FN46FT; brand Sutmorly,https://www.amazon.com/dp/B08R88QQVG,0.0,0.0,35.0,D,estimated_or_unverified,30.9,Reject,1.49,0.0988,609.06,72.3,24.3,0.0,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Tires,B0CQ1FCDV7,B0BXT56GQV,"15x6.00-6 Lawn Mower Tire Inner Tubes, TR-13 Valve Stem, 2 Pack | Heavy-Duty Inner Tubes, Fits for Ride-on Mower, Yard Trailers, Tractors, Go Karts, Golf Carts, ATVs and More","['Patio, Lawn & Garden', 'lawn-garden']",US,13.04,3.65,1.04,6.57,0.15,2197.0,1263.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,45.0,Imported from Sorftime; ASIN B0CQ1FCDV7; parent B0BXT56GQV; brand GICOOL,https://www.amazon.com/dp/B0CQ1FCDV7,0.0,0.0,35.0,D,estimated_or_unverified,30.9,Reject,-0.18,-0.0135,-386.67,87.3,18.3,0.0,27.0,73.0,negative unit profit; gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Wheels,B0D3T6YLS2,B0DSFFLH2C,"CheeMuii 2PCS 8' Lawn Mower Wheels Kit for Cart, Push Mower, Generator, Etc | 8 Inch Push Mower Wheel with Bolt Gasket & Nut Kit 8 IN Lawn Mower Wheel Generator Wheel General Solid Rubber Wheel for cart","['Patio, Lawn & Garden', 'lawn-garden']",US,16.19,4.53,1.3,7.66,0.15,2358.0,1033.0,4.3,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,45.0,Imported from Sorftime; ASIN B0D3T6YLS2; parent B0DSFFLH2C; brand CheeMuii,https://www.amazon.com/dp/B0D3T6YLS2,0.0,0.0,35.0,D,estimated_or_unverified,30.9,Reject,0.27,0.0168,640.2,87.3,18.3,0.0,27.0,73.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Gas Caps,B008TT0DWE,B008TT0DWE,Husqvarna 578931503 Fuel Cap With Retainer,"['Patio, Lawn & Garden', 'lawn-garden']",US,12.4,3.47,0.99,4.18,0.15,353.0,647.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B008TT0DWE; parent B008TT0DWE; brand Husqvarna,https://www.amazon.com/dp/B008TT0DWE,0.0,0.0,35.0,D,estimated_or_unverified,30.7,Reject,1.9,0.1532,670.7,62.8,28.3,0.0,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Tumblers,B0DSCGRTL6,B0D2HQ66VG,"Logo Brands NCAA 40 oz Tumbler with Handle -Stainless Steel Insulated Travel Tumbler with Straw Lid – Powder Coated, Leak-Resistant, Keeps Drinks Hot/Cold – Great for Tailgating, or Everyday Use","['Sports & Outdoors', 'sporting-goods']",US,24.64,6.9,1.97,8.13,0.15,381.0,405.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B0DSCGRTL6; parent B0D2HQ66VG; brand Logo Brands,https://www.amazon.com/dp/B0DSCGRTL6,0.0,0.0,35.0,D,estimated_or_unverified,30.7,Reject,3.94,0.1601,1502.66,67.5,24.3,1.4,22.0,78.0,gross margin below 35%; unit profit below $8; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Recoil Springs,B07TLT1NZX,B07TLT1NZX,ZeeKee 593959 Recoil Pull Starter for Yard Machines 21‘‘ 140cc 550EX Lawn Mower Compatible with Briggs Stratton 140cc 550 EX 591139 593961 590588 Cover Diameter 6 3/4 inches,"['Patio, Lawn & Garden', 'lawn-garden']",US,17.98,5.03,1.44,5.37,0.15,341.0,610.0,4.4,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B07TLT1NZX; parent B07TLT1NZX; brand ZeeKee,https://www.amazon.com/dp/B07TLT1NZX,0.0,0.0,35.0,D,estimated_or_unverified,30.6,Reject,3.44,0.1915,1174.06,60.8,28.3,0.5,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Tabletop Wine Racks,B0CJLG979J,B0DRYP7YSS,"Lifewit Plastic Stackable Wine Rack for refrigerator, Cabinet, Countertop,Wine Bottle Holder, Water Bottle Organizer for Fridge, Pantry, Hold 4 Bottles","['Kitchen & Dining', 'kitchen']",US,13.99,3.92,1.12,5.76,0.15,1333.0,1611.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B0CJLG979J; parent B0DRYP7YSS; brand Lifewit,https://www.amazon.com/dp/B0CJLG979J,0.0,0.0,35.0,D,estimated_or_unverified,30.6,Reject,1.09,0.078,1454.97,87.3,14.3,1.3,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Solenoids,B001OK6OMI,B001OK6OMI,Stens 435-435 Starter Solenoid,"['Patio, Lawn & Garden', 'lawn-garden']",US,13.49,3.78,1.08,4.17,0.15,514.0,2039.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B001OK6OMI; parent B001OK6OMI; brand Stens,https://www.amazon.com/dp/B001OK6OMI,0.0,0.0,35.0,D,estimated_or_unverified,30.4,Reject,2.44,0.1806,1252.36,87.3,14.3,0.7,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Blades,B09ZXT245H,B09ZXT245H,"Grasscool 942-04244A Cub Cadet 46 inch Deck XT1 LT46 Mower High Lift Blades | Fit Enduro XT2-46 ZT1 LX46 LTX1045 LTX1046 942-04290,Replacement Parts,Zero Turn Lawn Tractor,6 Star Bagger Sharp Cuts Mows","['Patio, Lawn & Garden', 'lawn-garden']",US,27.88,7.81,2.23,12.6,0.15,1810.0,1211.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,65.0,Imported from Sorftime; ASIN B09ZXT245H; parent B09ZXT245H; brand Grasscool,https://www.amazon.com/dp/B09ZXT245H,0.0,0.0,35.0,D,estimated_or_unverified,30.2,Reject,1.06,0.0379,1914.98,87.3,14.3,2.6,31.0,69.0,hard oversize/logistics risk; gross margin below 35%; unit profit below $8; review count above 600; oversize risk; evidence confidence below supplier-validation threshold; landed cost still estimated,,hard oversize/logistics risk,,,,,,,,,,,,
category:Deck Parts,B098WZ18T7,B098WZ18T7,"Lawn Mower 731-07486 Side Discharge Chute for Most 21“ Hand Pushed Lawn Mower Compatible with Craftsman Columbia Huskee Troy Bilt Yard-Man MTD TB110, TB130, TB220, TB230 & 11A, 12A Series Mowers","['Patio, Lawn & Garden', 'lawn-garden']",US,15.99,4.48,1.28,7.93,0.15,1626.0,990.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B098WZ18T7; parent B098WZ18T7; brand DECKMAN,https://www.amazon.com/dp/B098WZ18T7,0.0,0.0,35.0,D,estimated_or_unverified,30.2,Reject,-0.1,-0.0062,-160.16,87.3,14.3,0.0,22.0,78.0,negative unit profit; gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Beer Glasses,B0D5WPM8NB,B0D5WQ2FPK,"The Memory Company Officially Licensed 2-Pack Ombre Pint Glasses, Seattle Seahawks","['Sports & Outdoors', 'sporting-goods']",US,16.96,4.75,1.36,5.81,0.15,223.0,226.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B0D5WPM8NB; parent B0D5WQ2FPK; brand The Memory Company,https://www.amazon.com/dp/B0D5WPM8NB,0.0,0.0,35.0,D,estimated_or_unverified,30.0,Reject,2.5,0.1472,556.61,41.1,36.8,0.0,22.0,78.0,excluded title term: officially licensed; gross margin below 35%; unit profit below $8; evidence confidence below supplier-validation threshold; landed cost still estimated,,excluded title term: officially licensed,,,,,,,,,,,,
category:Access Doors,B0CWJN8Z68,B0D9HW9M7K,"Easy-Exs 10“ Round Access Panel for Ceiling and Wall - Adjustable from 6 to 9 inches - Ceiling Hole Cover - for Electrical, Plumbing, Cables, HVAC, Speaker and LED Holes - Durable Plastic Panel","['Patio, Lawn & Garden', 'lawn-garden']",US,15.99,4.48,1.28,4.47,0.15,218.0,239.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B0CWJN8Z68; parent B0D9HW9M7K; brand EASY-EXS,https://www.amazon.com/dp/B0CWJN8Z68,0.0,0.0,35.0,D,estimated_or_unverified,29.9,Reject,3.36,0.2102,732.81,40.3,36.8,0.0,22.0,78.0,gross margin below 35%; unit profit below $8; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Blades,B0B5TQ2R1P,B0B5TQ2R1P,"Grasscool 138971 42 inch Deck Craftsman Mower Blades Replacement Bagging | Fit OEM 532138971 LT1000 LT2000 T110 YT3000 Poulan Husqvarna 42‘‘ Zero Turn Lawn Tractor,5 Star Mounting Hole,High Lift Cuts","['Patio, Lawn & Garden', 'lawn-garden']",US,21.49,6.02,1.72,11.83,0.15,1506.0,1375.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,45.0,Imported from Sorftime; ASIN B0B5TQ2R1P; parent B0B5TQ2R1P; brand Grasscool,https://www.amazon.com/dp/B0B5TQ2R1P,0.0,0.0,35.0,D,estimated_or_unverified,29.7,Reject,-1.3,-0.0607,-1963.07,87.3,14.3,0.0,27.0,73.0,negative unit profit; gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Fuel Lines,B0CDC5RT41,B0CDC5RT41,Strongthium 1/4“ 6.6 FT Rubber Fuel Line Hose Kit Gas Tube Kit | for Briggs and Stratton MTD Craftsman Troy Bilt Cub Cadet with Gas Clamps Valve & Filters,"['Patio, Lawn & Garden', 'lawn-garden']",US,12.99,3.64,1.04,4.46,0.15,211.0,264.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B0CDC5RT41; parent B0CDC5RT41; brand Strongthium,https://www.amazon.com/dp/B0CDC5RT41,0.0,0.0,35.0,D,estimated_or_unverified,29.7,Reject,1.9,0.1464,401.22,39.1,36.8,0.0,22.0,78.0,gross margin below 35%; unit profit below $8; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Tabletop Wine Racks,B07JM29CXK,B07TJTMD4F,"Metal Letter Wine Cork Keepsake Saver & Holder Monogram w/Free Wall Mount Kit A-Z (Letter C, Large)","['Kitchen & Dining', 'kitchen']",US,19.99,5.6,1.6,6.22,0.15,456.0,1539.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B07JM29CXK; parent B07TJTMD4F; brand Made Easy Kit,https://www.amazon.com/dp/B07JM29CXK,0.0,0.0,35.0,D,estimated_or_unverified,29.7,Reject,3.57,0.1787,1628.6,80.0,14.3,1.8,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Tie Rod Ends,B07RVDKPPT,B07RVDKPPT,Adjustable Tough Crimped Construction Steering Draglink Drag Link Tie Rod GY20491 GY20492 LH/RH for John Deere L100 L105 L107 L108 L110 L111 L118 L120 L130 G110 Includes 4 Locknuts,"['Patio, Lawn & Garden', 'lawn-garden']",US,32.95,9.23,2.64,8.42,0.15,244.0,639.0,4.6,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,20.0,Imported from Sorftime; ASIN B07RVDKPPT; parent B07RVDKPPT; brand HD Switch,https://www.amazon.com/dp/B07RVDKPPT,0.0,0.0,35.0,D,estimated_or_unverified,29.6,Reject,7.72,0.2342,1883.07,44.6,24.3,8.0,22.0,78.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Craft Cabinets,B0CK9CG3VS,B0CK9CG3VS,"Stalwart 30-Drawer Plastic Small Parts Organizer, Yellow | Tabletop, Desktop, or Wall Storage Drawers for Organizing Hardware, Crafting Supplies, Garage, or Classroom","['Tools & Home Improvement', 'hi']",US,25.79,7.22,2.06,15.34,0.15,228.0,254.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,65.0,Imported from Sorftime; ASIN B0CK9CG3VS; parent B0CK9CG3VS; brand Stalwart,https://www.amazon.com/dp/B0CK9CG3VS,0.0,0.0,35.0,D,estimated_or_unverified,29.2,Reject,-2.7,-0.1046,-615.26,42.0,36.8,0.0,31.0,69.0,hard oversize/logistics risk; negative unit profit; gross margin below 35%; unit profit below $8; oversize risk; evidence confidence below supplier-validation threshold; landed cost still estimated,,hard oversize/logistics risk,,,,,,,,,,,,
category:Pulleys,B0C4YTW8S2,B0C4YTW8S2,"532194326 V-Groove Idler Pulley and 532194327 Flat Idler Pulley Kit Compatible with Husqvarna Riding Lawn Mowers, Replaces 280-6630, 194327, 705080, 13179, 705079, 194326, 280-6590, 194326","['Patio, Lawn & Garden', 'lawn-garden']",US,16.99,4.76,1.36,9.07,0.15,361.0,408.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,45.0,Imported from Sorftime; ASIN B0C4YTW8S2; parent B0C4YTW8S2; brand LIZEWEI,https://www.amazon.com/dp/B0C4YTW8S2,0.0,0.0,35.0,D,estimated_or_unverified,29.2,Reject,-0.75,-0.0441,-270.21,64.1,24.3,0.0,27.0,73.0,negative unit profit; gross margin below 35%; unit profit below $8; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
category:Access Doors,B01LY5V05L,B0GCDQC7RW,"Premier Flush Access Panel, 10 x10, Steel, FL-1000 Series, Screwdriver Latch","['Patio, Lawn & Garden', 'lawn-garden']",US,25.91,7.25,2.07,8.03,0.15,292.0,710.0,4.5,0.55,10000.0,1.0,20.0,50.0,25.0,20.0,45.0,Imported from Sorftime; ASIN B01LY5V05L; parent B0GCDQC7RW; brand Premier Access Doors,https://www.amazon.com/dp/B01LY5V05L,0.0,0.0,35.0,D,estimated_or_unverified,27.9,Reject,4.67,0.1804,1364.66,52.6,24.3,1.0,27.0,73.0,gross margin below 35%; unit profit below $8; review count above 600; evidence confidence below supplier-validation threshold; landed cost still estimated,,,,,,,,,,,,,,
